id,x,y,energy,range,alive
874,292.2,33.35,2,60,True
875,810.23,120.65,2,60,True
876,685.04,683.4,2,60,True
877,844.26,512.86,2,60,True
878,512.55,912.65,2,60,True
879,142.56,716.32,2,60,True
880,789.92,375.65,2,60,True
881,940.36,432.3,2,60,True
882,860.22,111.28,2,60,True
883,762.74,99.19,2,60,True
884,307.3,53.74,2,60,True
885,763.75,605.63,2,60,True
886,920.46,794.46,2,60,True
887,998.69,158.97,2,60,True
888,859.49,874.05,2,60,True
889,587.47,938.67,2,60,True
890,150.65,147.07,2,60,True
891,137.37,152.37,2,60,True
892,29.02,283.99,2,60,True
893,690.88,804.92,2,60,True
894,149.15,901.84,2,60,True
895,290.3,380.01,2,60,True
896,503.8,145.56,2,60,True
897,90.87,599.73,2,60,True
898,266.21,849.76,2,60,True
899,508.37,965.04,2,60,True
900,526.59,47.27,2,60,True
901,388.62,246.45,2,60,True
902,911.3,303.85,2,60,True
903,718.81,217.04,2,60,True
904,671.32,405.36,2,60,True
905,525.68,305.29,2,60,True
906,699.2,256.73,2,60,True
907,795.23,40.51,2,60,True
908,849.77,838.27,2,60,True
909,557.8,262.39,2,60,True
910,387.28,241.73,2,60,True
911,952.57,788.56,2,60,True
912,601.65,51.93,2,60,True
913,462.65,442.73,2,60,True
914,856.03,731.21,2,60,True
915,127.02,270.17,2,60,True
916,526.11,408.19,2,60,True
917,134.88,100.13,2,60,True
918,638.91,96.32,2,60,True
919,604.97,542.17,2,60,True
920,209.51,363.34,2,60,True
921,10.51,304.67,2,60,True
922,12.95,739.94,2,60,True
923,458.88,540.29,2,60,True
924,49.58,619.88,2,60,True
925,217.14,45.55,2,60,True
926,58.72,541.45,2,60,True
927,804.17,121.0,2,60,True
928,274.21,99.04,2,60,True
929,925.72,606.02,2,60,True
930,607.11,987.98,2,60,True
931,126.28,530.55,2,60,True
932,917.3,171.39,2,60,True
933,97.37,574.77,2,60,True
934,127.19,188.25,2,60,True
935,49.42,593.29,2,60,True
936,600.39,543.69,2,60,True
937,779.83,129.09,2,60,True
938,887.06,884.69,2,60,True
939,574.82,344.63,2,60,True
940,113.78,235.5,2,60,True
941,68.71,384.96,2,60,True
942,572.98,720.62,2,60,True
943,64.56,977.65,2,60,True
944,818.46,892.09,2,60,True
945,22.86,176.35,2,60,True
946,105.85,827.75,2,60,True
947,363.03,927.1,2,60,True
948,25.73,549.68,2,60,True
949,858.11,882.21,2,60,True
950,907.55,517.56,2,60,True
951,873.72,199.53,2,60,True
952,456.6,492.9,2,60,True
953,251.28,90.15,2,60,True
954,404.85,588.43,2,60,True
955,272.93,458.38,2,60,True
956,898.17,223.73,2,60,True
957,483.15,257.81,2,60,True
958,49.49,788.02,2,60,True
959,67.54,486.47,2,60,True
960,814.14,232.58,2,60,True
961,753.17,474.22,2,60,True
962,976.11,530.94,2,60,True
963,170.32,10.13,2,60,True
964,780.83,752.3,2,60,True
965,732.34,562.16,2,60,True
966,311.05,51.17,2,60,True
967,81.45,394.98,2,60,True
968,982.52,915.37,2,60,True
969,56.19,479.09,2,60,True
970,862.12,753.37,2,60,True
971,739.67,246.19,2,60,True
972,269.89,557.94,2,60,True
973,219.87,807.49,2,60,True
974,435.76,153.37,2,60,True
975,724.64,59.84,2,60,True
976,936.78,314.44,2,60,True
977,489.24,448.28,2,60,True
978,369.12,400.37,2,60,True
979,431.8,983.51,2,60,True
980,483.32,444.39,2,60,True
981,533.63,179.29,2,60,True
982,948.99,206.4,2,60,True
983,646.05,246.8,2,60,True
984,616.03,282.36,2,60,True
985,525.6,998.57,2,60,True
986,961.47,602.08,2,60,True
987,883.99,595.36,2,60,True
988,565.28,756.06,2,60,True
989,179.38,639.02,2,60,True
990,909.27,183.8,2,60,True
991,593.06,216.41,2,60,True
992,591.94,205.2,2,60,True
993,555.99,539.92,2,60,True
994,968.66,891.95,2,60,True
995,325.41,151.49,2,60,True
996,226.5,346.86,2,60,True
997,620.04,224.62,2,60,True
998,1.8,35.45,2,60,True
999,293.77,783.45,2,60,True
1000,852.18,877.92,2,60,True
