id,x,y,energy,range,alive
502,719.8565691911203,246.53926574117372,2.0,50.0,True
503,298.731665012824,700.7384409156211,2.0,50.0,True
504,267.36417822941104,327.13930737007695,2.0,50.0,True
505,303.11432643539763,608.3927797712469,2.0,50.0,True
506,541.8536152685894,722.2035426841026,2.0,50.0,True
507,452.74243443592576,311.7776269287113,2.0,50.0,True
508,743.1272951281956,580.7806295328107,2.0,50.0,True
509,709.6178365956039,596.1383623122757,2.0,50.0,True
510,430.728748002594,563.1357537595778,2.0,50.0,True
511,301.6402130824342,594.2321748309475,2.0,50.0,True
512,266.80827099386204,298.0593104832888,2.0,50.0,True
513,407.8287065070329,274.77325309988566,2.0,50.0,True
514,402.2194007316764,284.47073183217145,2.0,50.0,True
515,441.953519672421,436.9730073491167,2.0,50.0,True
516,270.17277184702266,408.09430141581015,2.0,50.0,True
517,272.8206152349485,595.1471919980045,2.0,50.0,True
518,747.3248250970535,409.1048354968301,2.0,50.0,True
519,594.8826719193539,716.4957142841894,2.0,50.0,True
520,456.8714513336379,325.44055377521886,2.0,50.0,True
521,677.1574535157674,320.1065902535025,2.0,50.0,True
522,551.1855636986824,320.5845983063072,2.0,50.0,True
523,424.0494572240813,573.1492186204523,2.0,50.0,True
524,283.11510714233657,531.8354195255954,2.0,50.0,True
525,585.3768341380363,264.67689946593674,2.0,50.0,True
526,719.2075916628019,257.26954203308287,2.0,50.0,True
527,405.294596832035,548.0583216033808,2.0,50.0,True
528,706.5879555072073,420.6597016946922,2.0,50.0,True
529,719.4386208115915,752.4883033968059,2.0,50.0,True
530,289.2192472887037,530.3078584886591,2.0,50.0,True
531,280.3761243595919,569.905479429393,2.0,50.0,True
532,321.25829462486644,690.0929479513271,2.0,50.0,True
533,310.470191822816,570.6498741487097,2.0,50.0,True
534,417.01394365597093,690.3081520147776,2.0,50.0,True
535,533.8851130974836,684.0788189058837,2.0,50.0,True
536,587.4840257187682,582.2302496618166,2.0,50.0,True
537,576.3633642267985,604.6058493688913,2.0,50.0,True
538,539.4794170336253,691.1875398331849,2.0,50.0,True
539,540.0131561350637,562.0071881485374,2.0,50.0,True
540,275.9717996168877,311.2246620344634,2.0,50.0,True
541,594.0708343369093,743.9214653573024,2.0,50.0,True
542,719.2019928691997,746.4447141575924,2.0,50.0,True
543,289.7109412000023,718.0781264987686,2.0,50.0,True
544,547.1352625464899,265.22322867984485,2.0,50.0,True
545,743.7346844962858,589.4085838330367,2.0,50.0,True
546,697.0146675378321,606.767752416746,2.0,50.0,True
547,566.465685854062,703.1169139288215,2.0,50.0,True
548,405.97427924606717,406.19512808747345,2.0,50.0,True
549,436.88253575533724,709.8194502041063,2.0,50.0,True
550,400.437168776036,559.053690790031,2.0,50.0,True
551,686.6278481484538,453.2887903436572,2.0,50.0,True
552,257.5663154261188,684.1420381441473,2.0,50.0,True
553,693.5956504529836,302.6012018317483,2.0,50.0,True
554,692.8294725272232,281.8217713248445,2.0,50.0,True
555,434.7249245106134,385.6034902852903,2.0,50.0,True
556,264.6111556849747,701.7382543809155,2.0,50.0,True
557,539.6677432656563,447.1298713033677,2.0,50.0,True
558,574.58884139799,534.5704819927541,2.0,50.0,True
559,537.1655149541458,569.5245015191948,2.0,50.0,True
560,730.0327065381845,405.49024831561564,2.0,50.0,True
561,560.2209317801656,752.1495461304954,2.0,50.0,True
562,446.8391381360377,421.2743282266848,2.0,50.0,True
563,470.9846365655058,570.8595482290757,2.0,50.0,True
564,549.3216406516987,679.0776326474042,2.0,50.0,True
565,682.9712115025303,314.3306531159076,2.0,50.0,True
566,399.6539436832969,729.1797038033488,2.0,50.0,True
567,732.8284405540619,457.09614176875334,2.0,50.0,True
568,538.7878788308597,267.4522022938777,2.0,50.0,True
569,279.783866224831,310.04396762095894,2.0,50.0,True
570,692.4028384795231,669.7777646066701,2.0,50.0,True
571,288.13104748820115,247.7434053728438,2.0,50.0,True
572,250.40228283026948,696.5655928078239,2.0,50.0,True
573,393.0743739977193,440.0346829849792,2.0,50.0,True
574,729.725585169999,468.8408494569333,2.0,50.0,True
575,559.2533736048842,451.8586001457753,2.0,50.0,True
576,298.1550704483524,319.4513750281134,2.0,50.0,True
577,697.8669046236794,402.59223251468376,2.0,50.0,True
578,722.8515539374168,387.5174357132064,2.0,50.0,True
579,723.6327445976873,251.13039667978452,2.0,50.0,True
580,431.23387362910114,468.2180747673275,2.0,50.0,True
581,578.0827500105729,290.3497900789337,2.0,50.0,True
582,460.1265108344614,676.7080969446209,2.0,50.0,True
583,316.26769158584824,722.4344216181026,2.0,50.0,True
584,314.5171156861678,547.9313011763868,2.0,50.0,True
585,252.0752990690525,305.424609229351,2.0,50.0,True
586,422.42542638789115,317.3747918019169,2.0,50.0,True
587,405.10125748395546,318.8308426117631,2.0,50.0,True
588,555.719114161028,716.8754210178017,2.0,50.0,True
589,312.4403187947856,397.8867402253997,2.0,50.0,True
590,705.2311623941462,263.1793211697553,2.0,50.0,True
591,583.9313106339683,587.2665179809495,2.0,50.0,True
592,713.4804350410725,723.5855114977985,2.0,50.0,True
593,533.4036349256495,299.82847399100103,2.0,50.0,True
594,711.1546186567778,403.6919454805952,2.0,50.0,True
595,555.3414448938148,736.4033801351801,2.0,50.0,True
596,258.4451320602781,555.5775427866213,2.0,50.0,True
597,304.4469945201917,449.3741056687766,2.0,50.0,True
598,734.6501848164195,406.9016073990079,2.0,50.0,True
599,416.729625983959,605.6856617670114,2.0,50.0,True
